Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Ürün derecelendirmesi sayısı (product.metafields.reviews.rating_count),Etkinlik (product.metafields.shopify.occasion),Koku (product.metafields.shopify.scent),Mevsim (product.metafields.shopify.season),Hedef Cinsiyet (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
sare-g-140-yasemin-isiltisi,Sare - G-142 Yasemin Işıltısı - Gucci Flora Gorgeous Jasmine'den İlham Alan Kadın Parfümü,"<p>Bu parfüm, Gucci'nin ""Flora"" serisinin ""Gorgeous Gardenia"" (G-107) başarısını takiben, ""yasemin"" çiçeğine odaklanan ""neşeli"" ve ""parlak"" yorumu olan Gorgeous Jasmine'den (2022) ilham alınarak yaratılmış özgün bir Sareparfum yorumudur.</p>
<p><i>Yasemin Işıltısı, ""narkotik"" veya ""hayvansal"" bir yasemin değil; bu, sulu bir mandalina ve bergamot ile ""parlatılmış"", ""temiz"", ""kremsi"" ve ""neşeli"" bir İspanyol yaseminidir.</i> Bu koku, ""karanlık"" değil; bu, sandal ağacı ile yumuşatılmış, ""aydınlık"" bir aura.</p>
<p><b>Bunu Biliyor muydunuz?</b></p>
<p>Bu kokunun (Parfümör: Alberto Morillas) ""olayı"", ""Gorgeous Gardenia"" (G-107) ile başlayan o ""anime"" (Miley Cyrus) ve ""neşeli fantezi"" (#FloraFantasy) dünyasının ""yasemin"" bölümüdür. Koku, ""klasik"" yasemin parfümlerinin (Alien gibi) ""ağır"" yapısının aksine, ""hafif"", ""modern"" ve ""enerjik"" bir ""gündüz"" kokusu olarak tasarlanmıştır.</p>
<p><b>Koku Profili</b></p>
<ul>
<li>
<b>Koku Ailesi:</b> Çiçeksi (Temiz/Narenciyeli)</li>
<li>
<b>Üst Notalar:</b> Mandalina, Bergamot, Karabiber</li>
<li>
<b>Orta Notalar:</b> Yasemin (Jasmine), Manolya, Şam Gülü</li>
<li>
<b>Alt Notalar:</b> Sandal Ağacı, Benzoin (Reçine), Paçuli</li>
</ul>
<p><b>Performans</b></p>
<p>
Kalıcılık: ■■■■■■□□□□ [6/10]<br>
Yayılım: ■■■■■□□□□□ [5/10]<br>
Mevsim: İlkbahar 🌸, Yaz ☀️
</p>
<p><b>Kullanım ve Karakter (Uzman Yorumu)</b></p>
<p>Bu, ""kalıcılık canavarı"" veya ""narkotik"" bir yasemin arayanlar için değildir. Bu, ""temiz"", ""taze"" ve ""sabunsu"" bir ""yasemin"" kokusudur. ""Güvenli"", ""profesyonel"" ve ""iltifat alan"" bir ""gündüz"" imzası arayanlar için idealdir. Performansı ılımlıdır.</p>
<p><b>Ne Zaman?</b></p>
<p>Bu koku, ""güneşli"" ve ""aydınlık"" bir ""bahar"" sabahının atmosferini taşır. ""Temiz"" bir ""ofis"" ortamı veya ""neşeli"" bir ""gündüz"" buluşmasının ""pozitif"" havasını yansıtır.</p>
<hr>
<p><small><b>Not:</b> Bu ürün, Gucci Flora Gorgeous Jasmine kokusundan ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. İlham alınan marka ile herhangi bir ticari bağlantısı yoktur.</small></p>",sareparfum,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,"","`Neşeli, Bahar Parfümü, Beyaz Çiçek, Flora Gorgeous Jasmine Muadili, Gucci Muadili, Kadın Parfümü, Sare-Yasemin-Isiltisi, Yasemin Bombası, Yaz Parfümü, Çiçeksi",true,Yoğunluk,Eau De Parfum,,ML,50,,,,,"",400.0,shopify,2,deny,manual,650.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0924/6844/5473/files/beyaz_tema.jpg?v=1762864049,1,"",false,,,,,,,,,,,,,,,,gundelik; romantik,cicek; narenciye; baharatli; odunsu,yaz; ilkbahar,kadin,,kg,,,active
sare-g-140-yasemin-isiltisi,,,,,,,,,Extrait De Parfum,,,50,,,,,"",400.0,shopify,2,deny,manual,950.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sare-g-131-yasak-cekim,Sare - G-131 Yasak Çekim - Gucci Guilty Black'ten İlham Alan Erkek Parfümü,"<p>Bu parfüm, Gucci'nin ""Guilty"" serisinin ""karanlık"", ""gizemli"" ve ""asi"" flanker'ı (seri devamı) olan Guilty Black'ten (2013) ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. Bu koku, serinin ""gece"" yüzüdür.</p>
<p><i>Yasak Çekim, ""aromatik"" lavanta ve ""temiz"" portakal çiçeğinin, ""yeşil"" kişniş ve ""topraksı"" paçuli ile ""kirlenmesidir"".</i> Bu koku, ""parlak"" bir Fougère (fujer) değil; bu, ""karanlık"", ""yeşil"", ""nemli"" ve ""baştan çıkarıcı"" bir aura.</p>
<p><b>Koku Profili</b></p>
<ul>
<li>
<b>Koku Ailesi:</b> Aromatik Fougère (Yeşil/Karanlık)</li>
<li>
<b>Üst Notalar:</b> Lavanta, Yeşil Kişniş</li>
<li>
<b>Orta Notalar:</b> Yeşil Notalar, Portakal Çiçeği</li>
<li>
<b>Alt Notalar:</b> Sedir Ağacı, Paçuli</li>
</ul>
<p><b>Performans</b></p>
<p>
Kalıcılık: ■■■■■■□□□□ [6/10]<br>
Yayılım: ■■■■■□□□□□ [5/10]<br>
Mevsim: Kış ❄️, Sonbahar 🍂, İlkbahar 🌸 (Gece)
</p>
<p><b>Kullanım ve Karakter (Uzman Yorumu)</b></p>
<p>Bu, ""modern tatlı"" veya ""mavi"" (blue) bir koku değildir. Bu, ""yeşil"", ""topraksı"" ve ""karanlık"" bir ""Fougère"" (fujer) yorumudur. Orijinal formülasyonu, ılımlı performansı ama ""gizemli"" ve ""farklı"" karakteriyle bilinir. ""Temiz"" ama ""karanlık"" bir imza arayanlar içindir.</p>
<p><b>Ne Zaman?</b></p>
<p>Bu koku, ""gizemli"" ve ""asi"" gecelerin atmosferini taşır. ""Loş ışıklı"" bir ""bar"" veya ""underground"" bir ""müzik"" etkinliğinin ""farklı"" havasını yansıtır.</p>
<hr>
<p><small><b>Not:</b> Bu ürün, Gucci Guilty Black kokusundan ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. İlham alınan marka ile herhangi bir ticari bağlantısı yoktur.</small></p>",sareparfum,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,"","Aromatik, Asi Koku, Cüretkar Koku, Erkek Parfümü, Fougère, Gece Parfümü, Gucci Muadili, Guilty Black Muadili, Lavanta, Parti Kokusu, Paçuli, Sare-Yasak-Cekim, Yasak Koku, Yeşil Koku",true,Yoğunluk,Eau De Parfum,,ML,50,,,,,"",400.0,shopify,1,deny,manual,650.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0924/6844/5473/files/siyah_tema.jpg?v=1762864012,1,"",false,,,,,,,,,,,,,,,,gece; gundelik; ozel-durum,aromatik; odunsu; cicek,ilkbahar; yaz; sonbahar,erkek,,kg,,,active
sare-g-131-yasak-cekim,,,,,,,,,Extrait De Parfum,,,50,,,,,"",400.0,shopify,1,deny,manual,950.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sare-g-137-kirmizi-alarm,Sare - G-137 Kırmızı Alarm - Gucci Rush'tan İlham Alan Kadın Parfümü,"<p>Bu parfüm, 90'ların sonuna damga vuran, o ikonik ""kırmızı kaset"" şişesiyle tanınan, ""bölücü"" (divisive) ve ""fütüristik"" efsane Gucci Rush'tan (1999) ilham alınarak yaratılmış özgün bir Sareparfum yorumudur.</p>
<p><i>Kırmızı Alarm, ""doğal"" bir meyve değil; bu, ""sentetik"" (iyi anlamda), ""plastik"" ve ""sütlü"" bir şeftali notasının, ""kirli"" paçuli ve ""kremsi"" gardenya ile çarpışmasıdır.</i> Bu koku, ""temiz"" veya ""zarif"" değil; bu, ""gürültülü"", ""enerjik"" ve ""asi"" bir bomba.</p>
<p><b>Bunu Biliyor muydunuz?</b></p>
<p>Bu kokunun (Parfümör: Michel Almairac) 1999'daki ""olayı"", o ""kırmızı kaset"" şişesi gibi, ""yapay"" ve ""sentetik"" notaları (plastik şeftali) ""lüks"" bir şekilde sunmasıdır. O dönemde popüler olan ""minimalist"" (CK One gibi) kokuların tam zıddıydı ve bu ""bölücü"", ""gürültülü"" karakteriyle (ya sev ya nefret et) bir ""kült ikon"" haline gelmiştir.</p>
<p><b>Koku Profili</b></p>
<ul>
<li>
<b>Koku Ailesi:</b> Meyveli Şipre (Plastik/Gurme)</li>
<li>
<b>Üst Notalar:</b> Şeftali, Gardenya, Frezya</li>
<li>
<b>Orta Notalar:</b> Kişniş, Şam Gülü, Yasemin</li>
<li>
<b>Alt Notalar:</b> Paçuli, Vanilya, Vetiver</li>
</ul>
<p><b>Performans</b></p>
<p>
Kalıcılık: ■■■■■■■■■□ [9/10]<br>
Yayılım: ■■■■■■■■■□ [9/10]<br>
Mevsim: Kış ❄️, Sonbahar 🍂 (Gece)
</p>
<p><b>Kullanım ve Karakter (Uzman Yorumu)</b></p>
<p>Bu, ""hafif"" veya ""doğal"" bir koku değildir. Bu, ""sentetik"", ""plastik"", ""sütlü"" ve ""güçlü"" bir kokudur. Paçuli ve şeftali baskındır. ""Farklı"", ""asi"" ve ""nostaljik"" (90'lar/2000'ler) kokuları sevenler içindir. Performansı güçlüdür.</p>
<p><b>Ne Zaman?</b></p>
<p>Bu koku, ""enerjik"" ve ""gürültülü"" gecelerin atmosferini taşır. Bir ""retro"" ""disko"" veya ""90'lar partisi""nin ""eğlenceli"" ve ""asi"" havasını yansıtır.</p>
<hr>
<p><small><b>Not:</b> Bu ürün, Gucci Rush kokusundan ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. İlham alınan marka ile herhangi bir ticari bağlantısı yoktur.</small></p>",sareparfum,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,"","Cüretkar Koku, Efsane Parfüm, Gece Kulübü Kokusu, Gucci Muadili, Kadın Parfümü, Kalıcı Parfüm, Kırmızı Kaset, Meyveli, Paçuli, Rush Muadili, Sare-Kirmizi-Alarm, Seksi Koku, Yayılımı Yüksek, Şeftali Notalı, Şipre",true,Yoğunluk,Eau De Parfum,,ML,50,,,,,"",400.0,shopify,0,deny,manual,650.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0924/6844/5473/files/beyaz_tema.jpg?v=1762864049,1,"",false,,,,,,,,,,,,,,,,gece; ozel-durum; romantik,sipre; meyveli; cicek; odunsu,sonbahar; kis; ilkbahar; yaz,kadin,,kg,,,active
sare-g-137-kirmizi-alarm,,,,,,,,,Extrait De Parfum,,,50,,,,,"",400.0,shopify,0,deny,manual,950.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sare-g-133-yasak-arzu,Sare - G-133 Yasak Arzu - Gucci Guilty Intense'den İlham Alan Kadın Parfümü,"<p>Bu parfüm, Gucci'nin ""Guilty"" serisinin ""ilk"" popüler flanker'ı (seri devamı) olan ve orijinalinin ""hafif"" yapısını ""daha derin"" hale getiren Guilty Intense'den (2011) ilham alınarak yaratılmış özgün bir Sareparfum yorumudur.</p>
<p><i>Yasak Arzu, ""pudralı"" leylak (lilac) ve menekşenin, ""baharatlı"" pembe biber ve ""sıcak"" amber ile buluşmasıdır.</i> Bu koku, ""taze"" bir çiçek değil; bu, paçuli ile derinleşen, ""pudralı"", ""karanlık"" ve ""çekici"" bir aura.</p>
<p><b>Bunu Biliyor muydunuz?</b></p>
<p>Bu kokunun (Parfümör: Aurelien Guichard) 2011'deki ""olayı"", orijinal 2010 Guilty'nin o ""hafif"" ve ""genç"" DNA'sını alıp, ""pembe biber"" ve ""paçuli"" dozajını artırarak onu ""geceye"" ve ""daha olgun"" bir karaktere taşımasıdır. Bu, ""daha güçlü"" bir ""Guilty"" arayanlar için tasarlanmıştır.</p>
<p><b>Koku Profili</b></p>
<ul>
<li>
<b>Koku Ailesi:</b> Oryantal Çiçeksi (Pudralı)</li>
<li>
<b>Üst Notalar:</b> Pembe Biber, Mandalina</li>
<li>
<b>Orta Notalar:</b> Leylak (Lilac), Menekşe, Heliotrop (Helyotrop)</li>
<li>
<b>Alt Notalar:</b> Paçuli, Amber</li>
</ul>
<p><b>Performans</b></p>
<p>
Kalıcılık: ■■■■■■■■□□ [8/10]<br>
Yayılım: ■■■■■■■□□□ [7/10]<br>
Mevsim: Kış ❄️, Sonbahar 🍂, İlkbahar (Gece) 🌸
</p>
<p><b>Kullanım ve Karakter (Uzman Yorumu)</b></p>
<p>Bu, ""hafif"" veya ""temiz"" bir koku değildir. Bu, ""pudralı"", ""baharatlı"" ve ""karanlık"" bir ""gece"" kokusudur. Leylak ve pembe biber baskındır. ""Olgun"" ve ""çekici"" bir ""imza"" arayanlar için idealdir. Performansı orijinalinden daha güçlüdür.</p>
<p><b>Ne Zaman?</b></p>
<p>Bu koku, ""romantik"" ve ""gizemli"" akşamların atmosferini taşır. ""Loş ışıklı"" bir ""bar"" veya ""özel"" bir ""akşam yemeği""nin ""baştan çıkarıcı"" havasını yansıtır.</p>
<hr>
<p><small><b>Not:</b> Bu ürün, Gucci Guilty Intense kokusundan ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. İlham alınan marka ile herhangi bir ticari bağlantısı yoktur.</small></p>",sareparfum,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,"","Amber, Baştan Çıkarıcı Koku, Cüretkar Koku, Femme Fatale, Gece Parfümü, Gucci Muadili, Guilty Intense Femme Muadili, Kadın Parfümü, Kalıcı Parfüm, Kış Parfümü, Leylak Notalı, Pembe Biber, Sare-Yasak-Arzu, Yasak Koku, Çiçeksi",true,Yoğunluk,Eau De Parfum,,ML,50,,,,,"",400.0,shopify,1,deny,manual,650.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0924/6844/5473/files/beyaz_tema.jpg?v=1762864049,1,"",false,,,,,,,,,,,,,,,,gece; ozel-durum; romantik,oryantal; cicek; odunsu; baharatli,sonbahar; kis; ilkbahar; yaz,kadin,,kg,,,active
sare-g-133-yasak-arzu,,,,,,,,,Extrait De Parfum,,,50,,,,,"",400.0,shopify,1,deny,manual,950.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sare-g-136-ozgur-cazibe,Sare - G-136 Özgür Cazibe - Gucci Guilty Pour Femme'den İlham Alan Kadın Parfümü,"<p>Bu parfüm, Gucci'nin ""Guilty"" efsanesini ""modern"" bir ""oryantal çiçeksi"" olarak yeniden tanımlayan Gucci Guilty Pour Femme'den (2019) ilham alınarak yaratılmış özgün bir Sareparfum yorumudur.</p>
<p><i>Özgür Cazibe, ""pudralı"" leylak (lilac) çiçeğinin, ""baharatlı"" pembe biber ve ""sulu"" mandalina ile ""parlatılmış"" halidir.</i> Bu koku, ""ağır"" veya ""vintage"" değil; bu, paçuli ve amber ile desteklenen, ""temiz"", ""pudralı"" ve ""modern"" bir aura.</p>
<p><b>Koku Profili</b></p>
<ul>
<li>
<b>Koku Ailesi:</b> Oryantal Çiçeksi (Pudralı)</li>
<li>
<b>Üst Notalar:</b> Pembe Biber, Mandalina, Bergamot</li>
<li>
<b>Orta Notalar:</b> Leylak (Lilac), Menekşe, Sardunya, Gül</li>
<li>
<b>Alt Notalar:</b> Paçuli, Amber</li>
</ul>
<p><b>Performans</b></p>
<p>
Kalıcılık: ■■■■■■■□□□ [7/10]<br>
Yayılım: ■■■■■■□□□□ [6/10]<br>
Mevsim: Dört Mevsim 🌸☀️🍂❄️
</p>
<p><b>Kullanım ve Karakter (Uzman Yorumu)</b></p>
<p>Bu, ""kalıcılık canavarı"" arayanlar için değildir. Bu, ""pudralı"", ""çiçeksi"" ve ""temiz"" bir ""imza"" kokusudur. Leylak ve pembe biber baskındır. ""Güvenli"", ""profesyonel"" ve ""iltifat alan"" bir ""gündelik"" koku arayanlar için idealdir. Performansı ılımlıdır.</p>
<p><b>Ne Zaman?</b></p>
<p>Bu koku, ""profesyonel"" ve ""zahmetsiz"" bir ""gündüz"" şıklığının atmosferini taşır. ""Temiz"" bir ""ofis"" ortamı veya ""şık"" bir ""gündüz"" davetinin havasını yansıtır.</p>
<hr>
<p><small><b>Not:</b> Bu ürün, Gucci Guilty Pour Femme (2019 EDP) kokusundan ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. İlham alınan marka ile herhangi bir ticari bağlantısı yoktur.</small></p>",sareparfum,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,"","Amber, Cüretkar Koku, Gucci Muadili, Guilty Pour Femme Muadili, İmza Koku, Kadın Parfümü, Leylak Notalı, Modern Parfüm, Paçuli, Pembe Biber, Sare-Ozgur-Cazibe, Çiçeksi, Özgür Kadın",true,Yoğunluk,Eau De Parfum,,ML,50,,,,,"",0.0,shopify,1,deny,manual,650.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0924/6844/5473/files/beyaz_tema.jpg?v=1762864049,1,"",false,,,,,,,,,,,,,,,,gundelik; ozel-durum; romantik; her-gun-2,oryantal; cicek; odunsu; baharatli,ilkbahar; sonbahar; yaz,kadin,,kg,,,active
sare-g-136-ozgur-cazibe,,,,,,,,,Extrait De Parfum,,,50,,,,,"",0.0,shopify,1,deny,manual,950.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sare-g-153-ideal-cazibe,Sare - G-153 İdeal Cazibe - Guerlain L'Homme Idéal EDP'den İlham Alan Erkek Parfümü,"<p>Bu parfüm, Guerlain'in ""modern beyefendi"" serisi L'Homme Idéal'in (İdeal Adam), ""vişne"" (cherry) ve ""badem"" notalarıyla ""efsaneleşen"" Eau de Parfum (EDP) versiyonundan (2016) ilham alınarak yaratılmış özgün bir Sareparfum yorumudur.</p>
<p><i>İdeal Cazibe, ""likörlü"" bir vişnenin (cherry), ""kavrulmuş"" badem ve ""kremsi"" vanilya ile buluşmasıdır.</i> Bu koku, ""taze"" bir narenciye değil; bu, ""dumanlı"" deri ve ""sıcak"" tonka ile desteklenen, ""karanlık"", ""tatlı"" ve ""baştan çıkarıcı"" bir gurme imzası.</p>
<p><b>Bunu Biliyor muydunuz?</b></p>
<p>Bu kokunun (Parfümörler: Thierry Wasser &amp; Delphine Jelk) ""olayı"", 2016'da ""erkek"" parfümerisinde nadiren kullanılan ""Vişne"" (Cherry) notasını başrole taşımasıdır. Bu ""vişne-badem-deri"" kombinasyonu, o kadar popüler olmuştur ki, Tom Ford'un ""Lost Cherry"" (2018) gibi ""daha pahalı"" niş vişne kokularına ilham verdiği kabul edilir.</p>
<p><b>Koku Profili</b></p>
<ul>
<li>
<b>Koku Ailesi:</b> Oryantal Odunsu (Gurme/Vişne)</li>
<li>
<b>Üst Notalar:</b> Vişne (Cherry), Badem, Bergamot, Baharatlar</li>
<li>
<b>Orta Notalar:</b> Türk Gülü, Tütsü</li>
<li>
<b>Alt Notalar:</b> Tonka Fasulyesi, Vanilya, Deri (Leather), Sandal Ağacı</li>
</ul>
<p><b>Performans</b></p>
<p>
Kalıcılık: ■■■■■■■■■□ [9/10]<br>
Yayılım: ■■■■■■■■□□ [8/10]<br>
Mevsim: Kış ❄️, Sonbahar 🍂
</p>
<p><b>Kullanım ve Karakter (Uzman Yorumu)</b></p>
<p>Bu, ""hafif"" bir koku değildir. Bu, ""tatlı"", ""odunsu"" ve ""çekici"" bir ""kış"" kokusudur. Vişne, badem ve vanilya baskındır. ""Romantik"" ve ""iltifat alan"" bir ""imza"" arayanlar için idealdir. Performansı (kalıcılık ve yayılım) güçlüdür.</p>
<p><b>Ne Zaman?</b></p>
<p>Bu koku, ""soğuk"" ve ""romantik"" gecelerin atmosferini taşır. ""Loş ışıklı"" bir ""akşam yemeği"" veya ""özel"" bir ""kutlama"" anının ""sıcak"" ve ""baştan çıkarıcı"" havasını yansıtır.</p>
<hr>
<p><small><b>Not:</b> Bu ürün, Guerlain L'Homme Idéal (EDP) kokusundan ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. İlham alınan marka ile herhangi bir ticari bağlantısı yoktur.</small></p>",sareparfum,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,"","Amber, Badem Notalı, Baştan Çıkarıcı Koku, Deri, Erkek Parfümü, Guerlain Muadili, Gurme, İltifat Mıknatısı, Kalıcı Parfüm, Kış Parfümü, L'Homme Idéal EDP Muadili, Odunsu, Romantik Koku, Sare-Ideal-Cazibe, Vişne Notalı, Çekici Koku",true,Yoğunluk,Eau De Parfum,,ML,50,,,,,"",0.0,shopify,1,deny,manual,650.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0924/6844/5473/files/siyah_tema.jpg?v=1762864012,1,"",false,,,,,,,,,,,,,,,,romantik; gece; ozel-durum,odunsu; oryantal; baharatli,sonbahar; kis; yaz; ilkbahar,erkek,,kg,,,active
sare-g-153-ideal-cazibe,,,,,,,,,Extrait De Parfum,,,50,,,,,"",0.0,shopify,1,deny,manual,950.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sare-j-102-altin-gemi,Sare - J-102 Altın Gemi - Jean Paul Gaultier Le Male Elixir'den İlham Alan Erkek Parfümü,"<p>Bu parfüm, Jean Paul Gaultier'nin ikonik ""Le Male"" (denizci) efsanesinin ""en güçlü"", ""en tatlı"" ve ""en modern"" yorumu olan, o ""altın"" büst şişeli Le Male Elixir'den (2023) ilham alınarak yaratılmış özgün bir Sareparfum yorumudur.</p>
<p><i>Altın Gemi, orijinal Le Male'in o ""lavanta-nane"" DNA'sını alır, ancak onu ""yoğun"" bir ""bal"", ""kremsi"" vanilya ve ""sıcak"" tonka fasulyesi ile ""altın"" bir ""gurme"" bombasına dönüştürür.</i> Bu koku, ""temiz"" değil; bu, ""tatlı"", ""çekici"" ve ""nükleer"" bir ""parti"" imzası.</p>
<p><b>Bunu Biliyor muydunuz?</b></p>
<p>Bu kokunun (Parfümör: Quentin Bisch) ""olayı"", 2023'ün ""Elixir"" (yoğun konsantrasyon) trendine JPG'nin cevabıdır. Orijinal 1995 Le Male (Francis Kurkdjian imzalı) ""lavanta-vanilya"" ile bir devrim yaratmıştı; bu ""Elixir"" ise o devrimi alıp, ""bal"" ve ""benzoin"" (reçine) ekleyerek ""daha tatlı"", ""daha güçlü"" ve ""daha modern"" bir ""kulüp"" (clubbing) kralı yaratmıştır.</p>
<p><b>Koku Profili</b></p>
<ul>
<li>
<b>Koku Ailesi:</b> Oryantal Fougère (Tatlı/Gurme)</li>
<li>
<b>Üst Notalar:</b> Lavanta, Nane</li>
<li>
<b>Orta Notalar:</b> Vanilya, Benzoin (Reçine)</li>
<li>
<b>Alt Notalar:</b> Bal (Honey), Tonka Fasulyesi, Tütün</li>
</ul>
<p><b>Performans</b></p>
<p>
Kalıcılık: ■■■■■■■■■■ [10/10]<br>
Yayılım: ■■■■■■■■■■ [10/10]<br>
Mevsim: Kış ❄️, Sonbahar 🍂
</p>
<p><b>Kullanım ve Karakter (Uzman Yorumu)</b></p>
<p>Bu, ""hafif"" veya ""olgun"" bir koku değildir. Bu, ""tatlı"", ""genç"" ve ""gürültülü"" bir ""performans canavarı""dır. Bal, vanilya ve tonka baskındır. ""İltifat mıknatısı"" olarak bilinir ve ""gece kulübü"" (clubbing) veya ""parti"" kokusu arayanlar için idealdir. Performansı nükleerdir.</p>
<p><b>Ne Zaman?</b></p>
<p>Bu koku, ""eğlenceli"" ve ""gürültülü"" gecelerin atmosferini taşır. ""Soğuk"" bir ""kış"" gecesinde, ""dikkat çekmek"" ve ""enerjik"" hissetmek istediğiniz anlara eşlik eder.</p>
<hr>
<p><small><b>Not:</b> Bu ürün, Jean Paul Gaultier Le Male Elixir kokusundan ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. İlham alınan marka ile herhangi bir ticari bağlantısı yoktur.</small></p>",sareparfum,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,"","Amber, Ballı Parfüm, Baştan Çıkarıcı Koku, Erkek Parfümü, Fougère, İltifat Mıknatısı, Jean Paul Gaultier Muadili, Kalıcı Parfüm, Kaptan Kokusu, Kış Parfümü, Le Male Elixir Muadili, Sare-Altin-Gemi, Tütünlü Parfüm, Vanilya Notalı, Yayılımı Yüksek",true,Yoğunluk,Eau De Parfum,,ML,50,,,,,"",0.0,shopify,2,deny,manual,650.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0924/6844/5473/files/siyah_tema.jpg?v=1762864012,1,"",false,,,,,,,,,,,,,,,,gece; ozel-durum; romantik,amber; odunsu,sonbahar; kis; yaz; ilkbahar,erkek,,kg,,,active
sare-j-102-altin-gemi,,,,,,,,,Extrait De Parfum,,,50,,,,,"",0.0,shopify,2,deny,manual,950.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
